Source,Target,Weight,Database,QueryCoverage,EValue,SeqIdentity,AlnLength
TMEM106B,"AF-Q2RAC3-F1-model_v6 Harpin-induced protein 1 containing protein, expressed",1.0,afdb-swissprot,0.948905109489051,9.882e-09,0.139,273
TMEM106B,AF-I1K4E9-F1-model_v6 Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein,1.0,afdb-swissprot,0.9014598540145985,7.154e-09,0.12300000000000001,260
TMEM106B,AF-A0A1D6N3X0-F1-model_v6 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,1.0,afdb-swissprot,0.9343065693430657,2.338e-08,0.13699999999999998,277
TMEM106B,AF-Q9LXM6-F1-model_v6 At3g44220,1.0,afdb-swissprot,0.6423357664233577,1.191e-06,0.142,196
TMEM106B,AF-I1LRK3-F1-model_v6 Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein,1.0,afdb-swissprot,0.6861313868613139,7.334e-07,0.132,211
TMEM106B,AF-Q75HZ0-F1-model_v6 LEA5,1.0,afdb-swissprot,0.5182481751824818,3.138e-06,0.12300000000000001,146
TMEM106B,AF-A0A1D6EXE4-F1-model_v6 Harpin-induced protein,1.0,afdb-swissprot,0.6313868613138686,1.909e-07,0.125,200
TRPM7,AF-Q96QT4-F1-model_v6 Transient receptor potential cation channel subfamily M member 7,1.0,afdb-swissprot,1.0,0.0,1.0,1865
TRPM7,AF-Q923J1-F1-model_v6 Transient receptor potential cation channel subfamily M member 7,1.0,afdb-swissprot,1.0,0.0,0.9420000000000001,1865
TRPM7,AF-Q925B3-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 7,1.0,afdb-swissprot,0.9994638069705094,0.0,0.9390000000000001,1864
TRPM7,AF-Q925B3-F1-model_v6 Transient receptor potential cation channel subfamily M member 7,1.0,afdb-swissprot,1.0,0.0,0.9390000000000001,1865
TRPM7,AF-Q563W7-F1-model_v6 non-specific serine/threonine protein kinase,1.0,afdb-swissprot,1.0,0.0,0.7120000000000001,1877
TRPM7,AF-Q8CIR4-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9967828418230563,0.0,0.495,2063
TRPM7,AF-Q9BX84-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9967828418230563,0.0,0.508,2056
TRPM7,AF-Q9BX84-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9951742627345844,0.0,0.504,2058
TRPM7,AF-Q9BX84-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9930294906166219,0.0,0.5,2054
TRPM7,AF-F1M7G0-F1-model_v6 non-specific serine/threonine protein kinase,1.0,afdb-swissprot,0.9967828418230563,0.0,0.49700000000000005,2063
TRPM7,AF-A0A8M9Q2T2-F1-model_v6 non-specific serine/threonine protein kinase,1.0,afdb-swissprot,0.9876675603217158,0.0,0.452,1945
TRPM7,AF-Q9BX84-4-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9453083109919571,0.0,0.5,1956
TRPM7,AF-J9SQF3-13-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.7109919571045576,0.0,0.534,1358
TRPM7,AF-Q9HCF6-10-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.710455764075067,0.0,0.542,1345
TRPM7,AF-A0A8M2BJ81-F1-model_v6 Transient receptor potential cation channel subfamily M member 3 isoform X13,1.0,afdb-swissprot,0.8294906166219839,0.0,0.469,1637
TRPM7,AF-J9SQF3-11-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8439678284182306,0.0,0.47100000000000003,1621
TRPM7,AF-J9SQF3-5-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8455764075067024,0.0,0.467,1625
TRPM7,AF-J9SQF3-12-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8471849865951743,0.0,0.465,1648
TRPM7,AF-J9SQF3-10-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8461126005361931,0.0,0.46299999999999997,1659
TRPM7,AF-J9SQF3-7-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8461126005361931,0.0,0.467,1653
TRPM7,AF-Q9HCF6-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8445040214477212,0.0,0.46,1676
TRPM7,AF-Q9HCF6-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8670241286863271,0.0,0.462,1690
TRPM7,AF-Q9HCF6-5-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8300268096514746,0.0,0.475,1619
TRPM7,AF-J9SQF3-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8439678284182306,0.0,0.46399999999999997,1638
TRPM7,AF-J9SQF3-9-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.84343163538874,0.0,0.46,1663
TRPM7,AF-Q9HCF6-6-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8680965147453084,0.0,0.45299999999999996,1725
TRPM7,AF-A0A8I5ZWW2-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8466487935656837,0.0,0.461,1659
TRPM7,AF-Q9HCF6-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8445040214477212,0.0,0.456,1708
TRPM7,AF-Q9HCF6-4-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8670241286863271,0.0,0.45899999999999996,1692
TRPM7,AF-J9SQF3-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.84343163538874,0.0,0.44799999999999995,1712
TRPM7,AF-Q9HCF6-11-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8466487935656837,0.0,0.45,1731
TRPM7,AF-J9SQF3-4-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.84343163538874,0.0,0.45399999999999996,1688
TRPM7,AF-J9SQF3-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.84343163538874,0.0,0.445,1733
TRPM7,AF-J9SQF3-8-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8471849865951743,0.0,0.46399999999999997,1661
TRPM7,AF-Q9HCF6-8-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8439678284182306,0.0,0.46,1636
TRPM7,AF-Q2TV84-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8445040214477212,0.0,0.43200000000000005,1696
TRPM7,AF-J9SQF3-15-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8439678284182306,0.0,0.449,1654
TRPM7,AF-A0A8M6Z1K6-F1-model_v6 Transient receptor potential cation channel subfamily M member 1a isoform X1,1.0,afdb-swissprot,0.8439678284182306,0.0,0.41,1725
TRPM7,AF-Q9HCF6-7-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8670241286863271,0.0,0.45399999999999996,1709
TRPM7,AF-Q2WEA5-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8445040214477212,0.0,0.424,1697
TRPM7,AF-Q7Z4N2-5-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8439678284182306,0.0,0.42,1713
TRPM7,AF-Q7Z4N2-6-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.832171581769437,0.0,0.423,1711
TRPM7,AF-J9SQF3-14-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.8450402144772118,0.0,0.45399999999999996,1669
TRPM7,AF-Q2WEA5-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8445040214477212,0.0,0.428,1696
TRPM7,AF-J9SQF3-6-F1-model_v6 Transient receptor potential cation channel subfamily M member 3,1.0,afdb-swissprot,0.84343163538874,0.0,0.44299999999999995,1693
TRPM7,AF-Q7Z4N2-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8257372654155496,0.0,0.418,1679
TRPM7,AF-A8DYE2-2-F1-model_v6 Transient receptor potential cation channel trpm,1.0,afdb-swissprot,0.6193029490616622,4.079e-97,0.433,1186
TRPM7,AF-Q7Z4N2-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8477211796246649,0.0,0.41700000000000004,1706
TRPM7,AF-A8DYE2-3-F1-model_v6 Transient receptor potential cation channel trpm,1.0,afdb-swissprot,0.5989276139410188,4.282e-92,0.42,1158
TRPM7,AF-A0A0K0EJ92-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.7238605898123325,1.094e-98,0.31,1528
TRPM7,AF-A0AAF5I2G4-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.693833780160858,3.105e-96,0.33,1472
TRPM7,AF-Q7Z4N2-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 1,1.0,afdb-swissprot,0.8117962466487936,0.0,0.423,1634
TRPM7,AF-A8DYE2-4-F1-model_v6 Transient receptor potential cation channel trpm,1.0,afdb-swissprot,0.8697050938337801,0.0,0.348,1728
TRPM7,AF-A0A913IAI3-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.7147453083109919,2.843e-96,0.32299999999999995,1534
TRPM7,AF-A8DYE2-F1-model_v6 Transient receptor potential cation channel trpm,1.0,afdb-swissprot,0.8697050938337801,0.0,0.35,1734
TRPM7,AF-A0A0K0JE97-F1-model_v6 BMA-GTL-2,1.0,afdb-swissprot,0.7351206434316354,2.948e-95,0.316,1496
TRPM7,AF-A0A8R1XPP4-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.6134048257372654,6.171e-88,0.34700000000000003,1376
TRPM7,AF-A0AAF5DCQ6-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.8412868632707775,3.934e-98,0.267,1924
TRPM7,AF-A0A8R1U0B4-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.7737265415549598,1.2e-93,0.311,1543
TRPM7,AF-A0A4E9FK59-F1-model_v6 Uncharacterized protein,1.0,afdb-swissprot,0.8439678284182306,8.774e-99,0.292,1857
TRPM7,AF-A0A3P7DH39-F1-model_v6 Uncharacterized protein (Fragment),1.0,afdb-swissprot,0.6734584450402145,4.001e-89,0.33399999999999996,1481
TRPM7,AF-Q93971-F1-model_v6 Transient receptor potential channel,1.0,afdb-swissprot,0.8445040214477212,2.029e-98,0.301,1813
TRPM7,AF-A0AAF5D5N7-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.8691689008042895,2.808e-100,0.307,1838
TRPM7,AF-A0A0K0EEN8-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.7565683646112601,6.143e-93,0.297,1561
TRPM7,AF-A0A3P7QK47-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.6428954423592493,4.425e-85,0.358,1260
TRPM7,AF-G5ECM4-F1-model_v6 GTL-1,1.0,afdb-swissprot,0.7806970509383379,8.301e-92,0.273,1670
TRPM7,AF-A0AAF5DG55-F1-model_v6 TRPM SLOG domain-containing protein,1.0,afdb-swissprot,0.8300268096514746,8.133e-95,0.303,1757
TRPM7,AF-Q20766-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.7302949061662198,2.064e-89,0.307,1452
TRPM7,AF-Q91YD4-F1-model_v6 Transient receptor potential cation channel subfamily M member 2,1.0,afdb-swissprot,0.696514745308311,4.394e-73,0.267,1348
TRPM7,AF-E9PTA2-F1-model_v6 Transient receptor potential cation channel subfamily M member 2,1.0,afdb-swissprot,0.6900804289544236,1.447e-72,0.276,1341
TRPM7,AF-A0A158Q469-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.6627345844504021,3.789e-71,0.302,1245
TRPM7,AF-A0A3Q0KP99-F1-model_v6 Putative transient receptor potential cation channel,1.0,afdb-swissprot,0.8461126005361931,3.073e-78,0.22,2156
TRPM7,AF-O94759-F1-model_v6 Transient receptor potential cation channel subfamily M member 2,1.0,afdb-swissprot,0.6906166219839142,3.039e-71,0.26899999999999996,1348
TRPM7,AF-Q9BX84-5-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.9967828418230563,2.057e-83,0.316,1873
TRPM7,AF-O94759-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 2,1.0,afdb-swissprot,0.7008042895442359,6.383e-70,0.27,1357
TRPM7,AF-S5TZ97-F1-model_v6 Histidine-rich calcium-binding protein (Fragment),1.0,afdb-swissprot,0.6584450402144773,1.685e-69,0.253,1301
TRPM7,AF-A0A3P7E837-F1-model_v6 Uncharacterized protein,1.0,afdb-swissprot,0.627882037533512,6.671e-70,0.304,1343
TRPM7,AF-F1RC25-F1-model_v6 Transient receptor potential cation channel subfamily M member 4b.2,1.0,afdb-swissprot,0.6579088471849865,5.504e-68,0.255,1301
TRPM7,AF-Q9BX84-6-F1-model_v6 Transient receptor potential cation channel subfamily M member 6,1.0,afdb-swissprot,0.995710455764075,4.087e-75,0.293,1866
TRPM7,AF-A0A8M1P6E5-F1-model_v6 Transient receptor potential cation channel subfamily M member 4a,1.0,afdb-swissprot,0.6847184986595174,1.531e-68,0.257,1373
TRPM7,AF-A0A8M3AY04-F1-model_v6 Transient receptor potential cation channel subfamily M member 4 isoform X1,1.0,afdb-swissprot,0.6605898123324396,1.39e-67,0.25,1304
TRPM7,AF-Q8TD43-F1-model_v6 Transient receptor potential cation channel subfamily M member 4,1.0,afdb-swissprot,0.6879356568364611,1.826e-68,0.263,1342
TRPM7,AF-Q9ESQ5-F1-model_v6 Transient receptor potential cation channel subfamily M member 4,1.0,afdb-swissprot,0.6879356568364611,4.822e-68,0.262,1350
TRPM7,AF-Q7TN37-F1-model_v6 Transient receptor potential cation channel subfamily M member 4,1.0,afdb-swissprot,0.6884718498659518,3.671e-67,0.26,1350
TRPM7,AF-Q7Z2W7-F1-model_v6 Transient receptor potential cation channel subfamily M member 8,1.0,afdb-swissprot,0.6498659517426274,4.746e-66,0.243,1260
TRPM7,"AF-A0A3Q0KRY5-F1-model_v6 Putative transient receptor potential cation channel,subfamily m, member",1.0,afdb-swissprot,0.6203753351206435,1.82e-62,0.257,1217
TRPM7,AF-Q8R455-F1-model_v6 Transient receptor potential cation channel subfamily M member 8,1.0,afdb-swissprot,0.6498659517426274,3.282e-64,0.24,1260
TRPM7,AF-Q8R4D5-F1-model_v6 Transient receptor potential cation channel subfamily M member 8,1.0,afdb-swissprot,0.6498659517426274,1.347e-63,0.24100000000000002,1265
TRPM7,AF-A0A0R4IMY7-F1-model_v6 Transient receptor potential cation channel subfamily M member 2,1.0,afdb-swissprot,0.6986595174262734,6.383e-70,0.268,1357
TRPM7,AF-Q9JJH7-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 5,1.0,afdb-swissprot,0.6268096514745308,8.913e-62,0.255,1235
TRPM7,AF-A0A077Z6J1-F1-model_v6 Transient receptor potential cation channel,1.0,afdb-swissprot,0.6214477211796247,6.649e-64,0.29600000000000004,1226
TRPM7,"AF-F1LMD7-F1-model_v6 Transient receptor potential cation channel, subfamily M, member 5",1.0,afdb-swissprot,0.6906166219839142,1.526e-62,0.24100000000000002,1351
TRPM7,AF-Q9NZQ8-2-F1-model_v6 Transient receptor potential cation channel subfamily M member 5,1.0,afdb-swissprot,0.6541554959785523,2.004e-63,0.24600000000000002,1277
TRPM7,AF-A0A077ZBW9-F1-model_v6 Ion trans domain containing protein,1.0,afdb-swissprot,0.6150134048257373,5.356e-59,0.27899999999999997,1204
TRPM7,AF-Q9JJH7-F1-model_v6 Transient receptor potential cation channel subfamily M member 5,1.0,afdb-swissprot,0.6659517426273458,6.596e-63,0.249,1300
TRPM7,AF-S5UH55-F1-model_v6 Transient receptor potential cation channel subfamily M member 5,1.0,afdb-swissprot,0.6579088471849865,2.934e-61,0.251,1299
TRPM7,AF-A0A5K4FE95-F1-model_v6 LSDAT_euk domain-containing protein,1.0,afdb-swissprot,0.5898123324396782,1.749e-57,0.254,1164
TRPM7,AF-Q9NZQ8-F1-model_v6 Transient receptor potential cation channel subfamily M member 5,1.0,afdb-swissprot,0.6541554959785523,2.57e-61,0.24600000000000002,1280
TRPM7,AF-Q8TD43-3-F1-model_v6 Transient receptor potential cation channel subfamily M member 4,1.0,afdb-swissprot,0.6911528150134049,1.478e-58,0.242,1332
TRPM7,"AF-A0A3Q0KB94-F1-model_v6 Transient receptor potential cation channel,putative",1.0,afdb-swissprot,0.6970509383378016,1.508e-55,0.19899999999999998,1432
TUBA4A,A0A8S5UFG9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.8883928571428571,8.158e-09,0.122,417
TUBA4A,A0A6J5RW92_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.9107142857142857,5.338e-08,0.133,448
TUBA4A,A0A513PW51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.9151785714285714,1.194e-07,0.125,424
TUBA4A,A0A1Y0SUL6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.90625,2.832e-06,0.1,428
TUBA4A,A0A8S5USZ9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.8973214285714286,3.888e-07,0.149,427
TUBA4A,A0A4D6DXD4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.90625,7.812e-07,0.10400000000000001,422
TUBA4A,I1VXE4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1.0,afdb-swissprot,0.96875,7.017e-07,0.084,449
TUBA4A,A0A5P8D2W6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.9129464285714286,3.153e-06,0.121,427
TUBA4A,A0A6G5XY75_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.9084821428571429,3.529e-05,0.087,424
TUBA4A,A0A385A0T8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1.0,afdb-swissprot,0.90625,0.0001503,0.115,433
TUBA4A,AF-P68366-F1-model_v6 Tubulin alpha-4A chain,1.0,afdb-swissprot,1.0,1.657e-89,1.0,448
TUBA4A,AF-Q5XIF6-F1-model_v6 Tubulin alpha-4A chain,1.0,afdb-swissprot,1.0,1.425e-87,1.0,448
TUBA4A,AF-P68368-F1-model_v6 Tubulin alpha-4A chain,1.0,afdb-swissprot,1.0,2.075e-87,1.0,448
TUBA4A,AF-Q68FR8-F1-model_v6 Tubulin alpha-3 chain,1.0,afdb-swissprot,0.9933035714285714,3.992e-85,0.946,445
TUBA4A,AF-E7F244-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,3.992e-85,0.953,448
TUBA4A,AF-Q6NWK7-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.049e-84,0.9590000000000001,448
TUBA4A,AF-P05214-F1-model_v6 Tubulin alpha-3 chain,1.0,afdb-swissprot,0.9933035714285714,4.973e-84,0.946,445
TUBA4A,AF-P06604-F1-model_v6 Tubulin alpha-2 chain,1.0,afdb-swissprot,1.0,3.068e-84,0.937,448
TUBA4A,AF-B8A518-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,4.234e-84,0.9620000000000001,448
TUBA4A,AF-P0DPH8-F1-model_v6 Tubulin alpha-3D chain,1.0,afdb-swissprot,0.9933035714285714,1.307e-83,0.946,445
TUBA4A,AF-Q26595-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.709e-83,0.9440000000000001,448
TUBA4A,AF-P91910-F1-model_v6 Tubulin alpha-3 chain,1.0,afdb-swissprot,1.0,2.488e-83,0.91,448
TUBA4A,AF-P06605-F1-model_v6 Tubulin alpha-3 chain,1.0,afdb-swissprot,1.0,1.803e-83,0.937,448
TUBA4A,AF-P0DPH7-F1-model_v6 Tubulin alpha-3C chain,1.0,afdb-swissprot,0.9933035714285714,8.506e-84,0.946,445
TUBA4A,AF-G4VKY4-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,3.254e-83,0.9229999999999999,447
TUBA4A,AF-Q7ZVI6-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.358e-83,0.9420000000000001,449
TUBA4A,AF-Q6GQM1-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.379e-83,0.9129999999999999,450
TUBA4A,AF-A0A4E9F5J9-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.501e-82,0.91,448
TUBA4A,AF-Q9JJZ2-F1-model_v6 Tubulin alpha-8 chain,1.0,afdb-swissprot,1.0,6.934e-82,0.9009999999999999,448
TUBA4A,AF-A0A0N4UES0-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,6.229e-82,0.9009999999999999,447
TUBA4A,AF-Q9NY65-F1-model_v6 Tubulin alpha-8 chain,1.0,afdb-swissprot,1.0,1.393e-81,0.899,448
TUBA4A,AF-Q1I1D5-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.028e-81,0.899,448
TUBA4A,AF-A0AAF5DCI3-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.922e-81,0.884,451
TUBA4A,AF-Q6AY56-F1-model_v6 Tubulin alpha-8 chain,1.0,afdb-swissprot,1.0,4.787e-81,0.899,448
TUBA4A,AF-Q6PEY2-F1-model_v6 Tubulin alpha-3E chain,1.0,afdb-swissprot,0.9933035714285714,1.559e-80,0.934,445
TUBA4A,AF-A0A077ZBW6-F1-model_v6 Tubulin alpha chain (Fragment),1.0,afdb-swissprot,0.9977678571428571,1.015e-80,0.9059999999999999,447
TUBA4A,AF-Q26444-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,5.624e-81,0.847,451
TUBA4A,AF-A0A077ZI14-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.932e-80,0.872,448
TUBA4A,AF-C4Q4S5-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.527e-80,0.848,449
TUBA4A,AF-P34690-F1-model_v6 Tubulin alpha-2 chain,1.0,afdb-swissprot,1.0,5.964e-80,0.863,448
TUBA4A,AF-A0A0K0DXV6-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.969e-80,0.872,448
TUBA4A,AF-A0A8R1Y102-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.198e-79,0.848,448
TUBA4A,AF-Q6P9V9-F1-model_v6 Tubulin alpha-1B chain,1.0,afdb-swissprot,1.0,1.136e-79,0.9640000000000001,448
TUBA4A,AF-P05213-F1-model_v6 Tubulin alpha-1B chain,1.0,afdb-swissprot,1.0,2.163e-79,0.9640000000000001,448
TUBA4A,AF-Q20221-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,2.408e-79,0.852,447
TUBA4A,AF-P68363-F1-model_v6 Tubulin alpha-1B chain,1.0,afdb-swissprot,1.0,2.408e-79,0.9640000000000001,448
TUBA4A,AF-A0A0H5S867-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,2.54e-79,0.8540000000000001,447
TUBA4A,AF-A0A8R1TLX9-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.984375,5.995e-79,0.841,441
TUBA4A,AF-G5EDD4-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,7.431e-79,0.855,449
TUBA4A,AF-A0AAF5DGA7-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,1.082e-78,0.872,447
TUBA4A,AF-H2L2E8-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,3e-78,0.8590000000000001,448
TUBA4A,AF-A0A0N4U5M2-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9821428571428571,1.85e-78,0.861,440
TUBA4A,AF-A0A8R1TTX5-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,4.837e-79,0.8540000000000001,447
TUBA4A,AF-Q6PC95-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,5.964e-80,0.946,448
TUBA4A,AF-Q6DC49-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,5.357e-80,0.946,449
TUBA4A,AF-Q19490-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,4.862e-78,0.816,447
TUBA4A,AF-Q6P972-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,6.64e-80,0.95,448
TUBA4A,AF-P14640-F1-model_v6 Tubulin alpha-1 chain,1.0,afdb-swissprot,1.0,4.608e-78,0.826,450
TUBA4A,AF-P68373-F1-model_v6 Tubulin alpha-1C chain,1.0,afdb-swissprot,1.0,5.964e-80,0.9640000000000001,448
TUBA4A,AF-A0A8R1TZZ9-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,5.995e-79,0.9079999999999999,448
TUBA4A,AF-A0A3P7PZR4-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,2.984e-79,0.915,449
TUBA4A,AF-Q9BQE3-F1-model_v6 Tubulin alpha-1C chain,1.0,afdb-swissprot,1.0,1.408e-79,0.9620000000000001,448
TUBA4A,AF-Q71U36-F1-model_v6 Tubulin alpha-1A chain,1.0,afdb-swissprot,1.0,1.841e-79,0.9590000000000001,448
TUBA4A,AF-Q6NWI0-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,3.322e-79,0.919,448
TUBA4A,AF-Q6AYZ1-F1-model_v6 Tubulin alpha-1C chain,1.0,afdb-swissprot,1.0,2.05e-79,0.9620000000000001,448
TUBA4A,AF-A0A0K0EMT7-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9955357142857143,3.198e-76,0.795,446
TUBA4A,AF-P68369-F1-model_v6 Tubulin alpha-1A chain,1.0,afdb-swissprot,1.0,2.408e-79,0.9590000000000001,448
TUBA4A,AF-D1MCG5-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,3.322e-79,0.937,447
TUBA4A,AF-P68370-F1-model_v6 Tubulin alpha-1A chain,1.0,afdb-swissprot,1.0,2.828e-79,0.9590000000000001,448
TUBA4A,AF-A0A4E9EU60-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,1.0,1.953e-78,0.9009999999999999,448
TUBA4A,AF-A0A3P7DGR5-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9732142857142857,1.772e-76,0.8370000000000001,442
TUBA4A,AF-A0AAF5DGD0-F1-model_v6 Tubulin alpha chain,1.0,afdb-swissprot,0.9977678571428571,5.13e-78,0.8859999999999999,450
